cliente_id,customer_id_original,nome,estado,perfil_risco,origem_dado,renda_mensal,saldo_atual,churn_real,prob_churn,predicao_churn,risco,recomendacao
C007092,15763108,Davis,Alemanha,Conservador,public_kaggle_churn_modelling,7802.47,106261.63,1,0.9344,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C000852,15794048,Wan,Alemanha,Conservador,public_kaggle_churn_modelling,9443.06,97133.92,1,0.9342,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001520,15738267,Macarthur,Franca,Conservador,public_kaggle_churn_modelling,9283.58,124043.8,1,0.9341,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007009,15638610,Kennedy,Alemanha,Conservador,public_kaggle_churn_modelling,12983.32,117325.54,1,0.934,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001439,15574068,Norman,Alemanha,Conservador,public_kaggle_churn_modelling,4654.79,104217.3,1,0.9338,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005705,15661626,Algeranoff,Alemanha,Conservador,public_kaggle_churn_modelling,6790.98,98792.4,1,0.9337,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C009925,15578865,Palerma,Alemanha,Conservador,public_kaggle_churn_modelling,1000.0,107959.39,1,0.9336,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007437,15671534,Hovell,Alemanha,Conservador,public_kaggle_churn_modelling,1159.27,90212.0,1,0.9336,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003281,15715622,To Rot,Franca,Conservador,public_kaggle_churn_modelling,12330.42,238387.56,1,0.9334,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003503,15660505,Romani,Alemanha,Conservador,public_kaggle_churn_modelling,9530.94,106344.95,1,0.9332,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C000857,15693864,Iheanacho,Alemanha,Conservador,public_kaggle_churn_modelling,7829.49,134956.02,1,0.9331,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003791,15756751,Griffiths,Espanha,Conservador,public_kaggle_churn_modelling,12790.24,78126.28,1,0.9329,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006369,15693764,Mai,Espanha,Conservador,public_kaggle_churn_modelling,12049.44,136298.65,1,0.9328,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005482,15606397,Cameron,Alemanha,Conservador,public_kaggle_churn_modelling,3726.62,152086.15,1,0.9327,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004698,15680706,Balashov,Alemanha,Conservador,public_kaggle_churn_modelling,13873.08,131834.8,1,0.9327,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001266,15662291,Davidson,Franca,Conservador,public_kaggle_churn_modelling,10172.21,116973.26,1,0.9325,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008727,15570289,Benson,Alemanha,Conservador,public_kaggle_churn_modelling,5574.44,103409.16,1,0.9324,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005990,15601811,Caldwell,Franca,Conservador,public_kaggle_churn_modelling,15331.71,110240.04,1,0.9324,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002345,15642345,Y?,Alemanha,Conservador,public_kaggle_churn_modelling,1000.0,93059.34,1,0.932,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008745,15691906,Esposito,Alemanha,Conservador,public_kaggle_churn_modelling,9073.06,127421.78,1,0.9319,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008436,15605072,Douglas,Franca,Conservador,public_kaggle_churn_modelling,11896.96,145860.98,1,0.9319,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C000128,15782688,Piccio,Alemanha,Conservador,public_kaggle_churn_modelling,3902.01,148507.24,1,0.9317,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002155,15721426,Milne,Alemanha,Conservador,public_kaggle_churn_modelling,1000.0,126306.64,1,0.9317,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002348,15746708,Ritchie,Alemanha,Conservador,public_kaggle_churn_modelling,5429.74,119961.48,1,0.9312,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005116,15727317,Brady,Alemanha,Conservador,public_kaggle_churn_modelling,5784.11,102286.6,1,0.9311,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002191,15609998,Okwudilichukwu,Alemanha,Conservador,public_kaggle_churn_modelling,11914.75,137648.41,1,0.9309,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003999,15737071,Tang,Franca,Conservador,public_kaggle_churn_modelling,7030.14,162039.78,1,0.9307,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001830,15605275,Ofodile,Alemanha,Conservador,public_kaggle_churn_modelling,14455.37,116917.07,1,0.9306,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006554,15607526,Lu,Alemanha,Conservador,public_kaggle_churn_modelling,14030.0,102645.48,1,0.9306,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002659,15815490,Cocci,Alemanha,Conservador,public_kaggle_churn_modelling,14752.33,164948.98,1,0.9305,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C000632,15811762,Pickering,Alemanha,Conservador,public_kaggle_churn_modelling,4796.16,115988.86,1,0.9305,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006865,15797381,DeRose,Alemanha,Conservador,public_kaggle_churn_modelling,7158.53,133903.12,1,0.9305,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C009317,15766355,Lettiere,Alemanha,Conservador,public_kaggle_churn_modelling,5120.58,108806.96,1,0.9305,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007802,15798844,Chijindum,Franca,Conservador,public_kaggle_churn_modelling,15978.85,128914.97,1,0.9303,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001570,15670823,Hsueh,Alemanha,Conservador,public_kaggle_churn_modelling,3727.65,116646.76,1,0.9301,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003246,15768151,Romano,Alemanha,Conservador,public_kaggle_churn_modelling,12950.6,109032.23,1,0.9298,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006413,15598982,Klein,Alemanha,Conservador,public_kaggle_churn_modelling,3753.19,98268.84,1,0.9298,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008563,15647292,Peng,Franca,Conservador,public_kaggle_churn_modelling,9905.17,148368.02,1,0.9296,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001479,15630725,Johnson,Franca,Conservador,public_kaggle_churn_modelling,14447.16,92786.66,1,0.9295,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001353,15596552,Stephens,Alemanha,Conservador,public_kaggle_churn_modelling,4850.31,134542.73,1,0.9293,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007970,15652030,De Bernales,Alemanha,Conservador,public_kaggle_churn_modelling,14086.49,108204.52,1,0.9293,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005790,15726103,Tsou,Alemanha,Conservador,public_kaggle_churn_modelling,3530.4,76296.81,1,0.9292,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C009136,15664432,Chao,Espanha,Conservador,public_kaggle_churn_modelling,15871.49,96296.78,1,0.929,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007550,15785705,Thomson,Alemanha,Conservador,public_kaggle_churn_modelling,11451.66,106731.58,1,0.9287,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006173,15656822,Day,Alemanha,Conservador,public_kaggle_churn_modelling,8929.62,87612.64,1,0.9285,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008826,15797081,Ajuluchukwu,Alemanha,Conservador,public_kaggle_churn_modelling,11554.73,115488.52,1,0.9283,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005298,15683416,Russo,Alemanha,Conservador,public_kaggle_churn_modelling,16084.52,97750.07,1,0.9282,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004400,15572547,Vaguine,Franca,Conservador,public_kaggle_churn_modelling,12993.48,104930.38,1,0.928,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006296,15621550,Hung,Espanha,Conservador,public_kaggle_churn_modelling,5794.27,140292.58,1,0.9277,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C000618,15766575,Larionova,Alemanha,Conservador,public_kaggle_churn_modelling,16119.82,140745.33,1,0.9277,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006100,15743498,Winter,Alemanha,Conservador,public_kaggle_churn_modelling,13599.33,137755.76,1,0.9277,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C009233,15635364,Gray,Franca,Conservador,public_kaggle_churn_modelling,7477.44,44301.43,1,0.9276,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008102,15588955,Mazzi,Alemanha,Conservador,public_kaggle_churn_modelling,11752.97,93259.57,1,0.9275,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001647,15651533,Brown,Alemanha,Conservador,public_kaggle_churn_modelling,14817.12,129293.74,1,0.9273,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008397,15655082,Pape,Franca,Conservador,public_kaggle_churn_modelling,14464.02,112070.86,1,0.9269,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004513,15751748,Trevisani,Franca,Conservador,public_kaggle_churn_modelling,13079.46,148222.65,1,0.9268,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006198,15645200,Chiang,Alemanha,Conservador,public_kaggle_churn_modelling,15633.16,152508.99,1,0.9267,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004552,15715673,Niu,Espanha,Conservador,public_kaggle_churn_modelling,13035.46,89743.05,1,0.9265,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003120,15663161,Chiu,Alemanha,Conservador,public_kaggle_churn_modelling,3982.95,143139.87,1,0.9262,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007099,15642391,Lettiere,Alemanha,Conservador,public_kaggle_churn_modelling,14811.71,109978.83,1,0.9261,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001799,15610446,Chinedum,Franca,Conservador,public_kaggle_churn_modelling,1000.0,88308.87,1,0.9261,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001006,15701602,Ayers,Alemanha,Conservador,public_kaggle_churn_modelling,4482.76,116497.31,1,0.926,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004613,15649292,Bellucci,Franca,Conservador,public_kaggle_churn_modelling,13629.21,29602.08,1,0.926,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004471,15593795,Linton,Alemanha,Conservador,public_kaggle_churn_modelling,9875.2,156674.2,1,0.926,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004002,15792064,Pai,Alemanha,Conservador,public_kaggle_churn_modelling,15049.86,114421.55,1,0.9257,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006893,15705009,Cartwright,Franca,Conservador,public_kaggle_churn_modelling,7450.44,156974.26,1,0.9256,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001374,15771942,Tikhonov,Alemanha,Conservador,public_kaggle_churn_modelling,11095.5,135555.66,1,0.9248,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007515,15715907,Onwubiko,Franca,Conservador,public_kaggle_churn_modelling,2331.73,113109.52,1,0.9247,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004840,15649150,Buddicom,Franca,Conservador,public_kaggle_churn_modelling,11791.79,127642.44,1,0.9244,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006783,15657809,Lo,Franca,Conservador,public_kaggle_churn_modelling,10246.75,106415.57,1,0.9242,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004404,15616859,Bonwick,Alemanha,Conservador,public_kaggle_churn_modelling,9593.03,113641.49,1,0.9241,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005577,15635964,Eve,Alemanha,Conservador,public_kaggle_churn_modelling,8963.6,120100.41,1,0.9239,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002474,15679249,Chou,Alemanha,Conservador,public_kaggle_churn_modelling,14135.14,163146.46,1,0.9237,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003315,15628767,Hotchin,Espanha,Conservador,public_kaggle_churn_modelling,14641.35,139529.93,1,0.9234,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008055,15686236,Trevisani,Alemanha,Conservador,public_kaggle_churn_modelling,7343.4,118087.68,1,0.9233,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005667,15649616,Otutodilichukwu,Espanha,Conservador,public_kaggle_churn_modelling,11780.38,124447.73,1,0.9229,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C009338,15797751,Pai,Alemanha,Conservador,public_kaggle_churn_modelling,15294.69,102085.72,1,0.9229,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C008104,15740223,Walton,Alemanha,Conservador,public_kaggle_churn_modelling,7177.35,107714.74,1,0.9229,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002081,15813412,Barlow,Franca,Conservador,public_kaggle_churn_modelling,5488.7,44020.89,1,0.9226,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005702,15724154,Manna,Alemanha,Conservador,public_kaggle_churn_modelling,10567.72,128504.76,1,0.9224,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001506,15798975,Doherty,Alemanha,Conservador,public_kaggle_churn_modelling,3007.66,132403.56,1,0.922,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C000515,15682048,Pisano,Franca,Conservador,public_kaggle_churn_modelling,5592.55,136188.78,1,0.922,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006898,15650488,Bromley,Franca,Conservador,public_kaggle_churn_modelling,7678.67,127253.98,1,0.9218,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006232,15729238,Peng,Alemanha,Conservador,public_kaggle_churn_modelling,12555.12,106396.48,1,0.9218,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007814,15592751,Okwudiliolisa,Alemanha,Conservador,public_kaggle_churn_modelling,5803.61,81245.79,1,0.9213,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002010,15732917,Li,Alemanha,Conservador,public_kaggle_churn_modelling,8668.05,117837.43,1,0.921,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002899,15624510,Tien,Franca,Conservador,public_kaggle_churn_modelling,2287.12,139781.06,1,0.9206,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003075,15609653,Ifeatu,Alemanha,Conservador,public_kaggle_churn_modelling,11132.59,118715.86,1,0.9206,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003914,15732266,Field,Alemanha,Conservador,public_kaggle_churn_modelling,13781.56,127997.83,1,0.9206,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C001929,15716609,L?,Alemanha,Conservador,public_kaggle_churn_modelling,4162.9,134388.11,1,0.9206,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C009216,15624180,Genovesi,Alemanha,Conservador,public_kaggle_churn_modelling,5910.59,134171.8,1,0.9204,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C004625,15710543,Okwuoma,Franca,Conservador,public_kaggle_churn_modelling,13427.14,130666.2,1,0.9202,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C005889,15804797,Gilleland,Franca,Conservador,public_kaggle_churn_modelling,5849.69,138547.97,1,0.92,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C002733,15592816,Udokamma,Alemanha,Conservador,public_kaggle_churn_modelling,9904.6,108076.33,1,0.9197,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007475,15799859,Lucchesi,Franca,Conservador,public_kaggle_churn_modelling,10064.23,165438.26,1,0.9197,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C007712,15763029,Ch'iu,Alemanha,Conservador,public_kaggle_churn_modelling,8080.08,161450.03,1,0.9196,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C003033,15800061,Moretti,Espanha,Conservador,public_kaggle_churn_modelling,11264.15,89158.94,1,0.9194,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
C006506,15761053,Lock,Alemanha,Conservador,public_kaggle_churn_modelling,1000.0,131326.47,1,0.9193,1,Alto,Oferecer plano de retencao com renegociacao e acompanhamento proximo.
