cliente_id,customer_id_original,nome,idade,genero,cidade,estado,renda_mensal,saldo_atual,score_credito,tempo_relacionamento,produtos_ativos,tem_cartao_credito,membro_ativo,perfil_risco,data_cadastro,churn_flag,origem_dado
C000179,15762615,Campbell,40,Feminino,Madrid,Espanha,7897.84,101993.12,597,8,1,0,1,Moderado,2016-11-05,0,public_kaggle_churn_modelling
C000180,15625426,Ashbolt,55,Feminino,Berlim,Alemanha,1000.0,161608.81,754,3,1,1,0,Moderado,2021-11-03,1,public_kaggle_churn_modelling
C000181,15716334,Rozier,45,Feminino,Madrid,Espanha,1623.54,122311.21,850,2,1,1,1,Arrojado,2022-11-02,0,public_kaggle_churn_modelling
C000182,15789669,Hsia,65,Masculino,Paris,Franca,4005.97,0.0,510,2,2,1,1,Conservador,2022-11-01,0,public_kaggle_churn_modelling
C000183,15621075,Ogbonnaya,45,Feminino,Berlim,Alemanha,14544.27,162150.42,778,1,2,1,0,Moderado,2023-10-31,0,public_kaggle_churn_modelling
C000184,15810845,T'ang,42,Masculino,Paris,Franca,4622.56,0.0,636,2,2,1,1,Conservador,2022-10-30,0,public_kaggle_churn_modelling
C000185,15719377,Cocci,50,Feminino,Paris,Franca,1000.0,0.0,804,4,1,1,1,Moderado,2020-10-29,1,public_kaggle_churn_modelling
C000186,15654506,Chang,32,Masculino,Paris,Franca,7988.1,0.0,514,8,2,1,0,Conservador,2016-10-29,0,public_kaggle_churn_modelling
C000187,15771977,T'ao,39,Feminino,Paris,Franca,16245.48,99010.67,730,1,1,1,0,Moderado,2023-10-27,0,public_kaggle_churn_modelling
C000188,15708710,Ford,37,Feminino,Madrid,Espanha,10960.14,0.0,525,0,1,0,1,Conservador,2024-10-25,0,public_kaggle_churn_modelling
C000189,15726676,Marshall,30,Masculino,Madrid,Espanha,16342.38,0.0,616,5,2,0,1,Conservador,2019-10-26,0,public_kaggle_churn_modelling
C000190,15587421,Tsai,34,Feminino,Berlim,Alemanha,12380.4,111388.18,687,7,2,1,0,Moderado,2017-10-25,0,public_kaggle_churn_modelling
C000191,15726931,Onwumelu,41,Feminino,Paris,Franca,7748.55,56214.85,715,8,2,0,0,Conservador,2016-10-24,1,public_kaggle_churn_modelling
C000192,15771086,Graham,36,Feminino,Paris,Franca,1472.95,84327.77,512,3,2,1,0,Conservador,2021-10-22,0,public_kaggle_churn_modelling
C000193,15756850,Golovanov,40,Masculino,Paris,Franca,9583.04,0.0,479,1,2,0,0,Conservador,2023-10-21,0,public_kaggle_churn_modelling
C000194,15702741,Potts,32,Masculino,Paris,Franca,7246.45,93012.89,601,8,1,1,0,Conservador,2016-10-21,0,public_kaggle_churn_modelling
C000195,15679200,Crawford,29,Masculino,Madrid,Espanha,10673.15,61710.44,580,9,2,1,0,Conservador,2015-10-21,0,public_kaggle_churn_modelling
C000196,15594815,Aleshire,35,Masculino,Paris,Franca,1000.0,174790.15,807,3,1,1,1,Arrojado,2021-10-18,0,public_kaggle_churn_modelling
C000197,15635905,Moran,32,Feminino,Madrid,Espanha,3583.46,0.0,616,6,2,1,1,Conservador,2018-10-18,0,public_kaggle_churn_modelling
C000198,15777892,Samsonova,37,Masculino,Berlim,Alemanha,13215.93,107720.64,721,3,1,1,1,Arrojado,2021-10-16,0,public_kaggle_churn_modelling
C000199,15656176,Jenkins,57,Masculino,Paris,Franca,3987.27,0.0,501,10,2,1,1,Conservador,2014-10-17,0,public_kaggle_churn_modelling
C000200,15811127,Volkov,35,Masculino,Paris,Franca,1000.0,96423.84,521,6,1,1,0,Conservador,2018-10-15,0,public_kaggle_churn_modelling
C000201,15604482,Chiemezie,30,Masculino,Madrid,Espanha,1000.0,141040.01,850,2,1,1,1,Arrojado,2022-10-13,0,public_kaggle_churn_modelling
C000202,15622911,Jude,42,Masculino,Paris,Franca,10117.42,105420.18,759,4,1,0,1,Arrojado,2020-10-12,0,public_kaggle_churn_modelling
C000203,15600974,He,50,Masculino,Madrid,Espanha,12178.83,0.0,516,5,1,0,1,Conservador,2019-10-12,1,public_kaggle_churn_modelling
C000204,15727868,Onuora,38,Feminino,Paris,Franca,1197.9,129022.06,711,2,2,1,1,Moderado,2022-10-10,1,public_kaggle_churn_modelling
C000205,15627801,Ginikanwa,33,Masculino,Madrid,Espanha,7889.23,176666.62,512,3,1,1,0,Conservador,2021-10-09,0,public_kaggle_churn_modelling
C000206,15773039,Ku,37,Masculino,Paris,Franca,14972.53,0.0,550,3,1,1,1,Conservador,2021-10-08,0,public_kaggle_churn_modelling
C000207,15755262,McDonald,41,Feminino,Madrid,Espanha,16608.73,89763.84,608,3,1,0,0,Conservador,2021-10-07,1,public_kaggle_churn_modelling
C000208,15679531,Collins,34,Masculino,Paris,Franca,12662.87,134954.53,618,5,1,1,1,Moderado,2019-10-07,0,public_kaggle_churn_modelling
C000209,15684181,Hackett,45,Masculino,Paris,Franca,11876.12,0.0,643,5,1,1,0,Conservador,2019-10-06,1,public_kaggle_churn_modelling
C000210,15612087,Dike,45,Masculino,Paris,Franca,13188.72,106376.85,671,2,1,0,1,Arrojado,2022-10-04,0,public_kaggle_churn_modelling
C000211,15752047,Trevisano,33,Masculino,Berlim,Alemanha,14115.16,161814.64,689,2,2,1,0,Moderado,2022-10-03,0,public_kaggle_churn_modelling
C000212,15624592,Tan,31,Masculino,Paris,Franca,14159.58,0.0,603,8,2,1,1,Conservador,2016-10-03,0,public_kaggle_churn_modelling
C000213,15573152,Glassman,41,Feminino,Paris,Franca,7404.37,0.0,620,9,2,0,0,Conservador,2015-10-03,0,public_kaggle_churn_modelling
C000214,15594917,Miller,34,Feminino,Paris,Franca,3387.15,63095.01,676,1,1,1,1,Arrojado,2023-09-30,0,public_kaggle_churn_modelling
C000215,15785542,Kornilova,26,Masculino,Berlim,Alemanha,5035.61,118287.01,572,4,2,0,0,Conservador,2020-09-29,0,public_kaggle_churn_modelling
C000216,15723488,Watson,47,Masculino,Berlim,Alemanha,13163.25,106854.21,668,7,1,0,1,Moderado,2017-09-29,1,public_kaggle_churn_modelling
C000217,15680920,Marchesi,46,Masculino,Paris,Franca,11083.94,49512.55,695,7,1,1,0,Moderado,2017-09-28,0,public_kaggle_churn_modelling
C000218,15786308,Millar,33,Feminino,Madrid,Espanha,14714.72,0.0,730,9,2,0,0,Conservador,2015-09-28,0,public_kaggle_churn_modelling
C000219,15659366,Shih,43,Masculino,Paris,Franca,2907.34,105799.32,807,1,2,1,0,Moderado,2023-09-25,1,public_kaggle_churn_modelling
C000220,15774854,Fuller,54,Masculino,Paris,Franca,2394.81,0.0,592,8,1,1,1,Conservador,2016-09-25,1,public_kaggle_churn_modelling
C000221,15725311,Hay,31,Feminino,Paris,Franca,8181.55,114722.05,726,9,2,1,1,Arrojado,2015-09-25,0,public_kaggle_churn_modelling
C000222,15787155,Yang,30,Masculino,Madrid,Espanha,10417.52,0.0,514,7,1,0,1,Conservador,2017-09-23,0,public_kaggle_churn_modelling
C000223,15727829,McIntyre,42,Masculino,Paris,Franca,13998.72,0.0,567,2,2,1,1,Conservador,2022-09-21,0,public_kaggle_churn_modelling
C000224,15733247,Stevenson,33,Masculino,Paris,Franca,1000.0,0.0,850,10,1,1,0,Conservador,2014-09-22,1,public_kaggle_churn_modelling
C000225,15568748,Poole,45,Masculino,Berlim,Alemanha,9072.7,99564.22,671,6,1,1,1,Moderado,2018-09-20,1,public_kaggle_churn_modelling
C000226,15699029,Bagley,37,Masculino,Paris,Franca,16521.07,170557.91,670,4,2,1,0,Moderado,2020-09-18,0,public_kaggle_churn_modelling
C000227,15774393,Ch'ien,30,Feminino,Paris,Franca,2246.69,0.0,694,9,2,1,1,Moderado,2015-09-19,0,public_kaggle_churn_modelling
C000228,15676895,Cattaneo,39,Feminino,Berlim,Alemanha,7145.54,74596.15,547,6,3,1,1,Conservador,2018-09-17,1,public_kaggle_churn_modelling
C000229,15637753,O'Sullivan,50,Masculino,Berlim,Alemanha,6433.85,96888.39,751,2,1,1,0,Moderado,2022-09-15,1,public_kaggle_churn_modelling
C000230,15605461,Lucas,29,Feminino,Berlim,Alemanha,5087.38,130830.22,594,3,1,1,0,Conservador,2021-09-14,0,public_kaggle_churn_modelling
C000231,15808473,Ringrose,72,Masculino,Paris,Franca,9331.77,0.0,673,1,2,0,1,Moderado,2023-09-13,0,public_kaggle_churn_modelling
C000232,15627000,Freeman,40,Masculino,Paris,Franca,5186.05,0.0,610,0,2,1,0,Conservador,2024-09-11,0,public_kaggle_churn_modelling
C000233,15787174,Sergeyev,37,Feminino,Paris,Franca,13008.75,0.0,512,1,2,0,1,Conservador,2023-09-11,0,public_kaggle_churn_modelling
C000234,15723886,Fiore,20,Masculino,Berlim,Alemanha,12511.28,119714.25,767,3,2,0,1,Arrojado,2021-09-10,0,public_kaggle_churn_modelling
C000235,15704769,Smith,67,Feminino,Paris,Franca,7762.18,113978.97,585,5,2,0,1,Moderado,2019-09-10,0,public_kaggle_churn_modelling
C000236,15772896,Dumetochukwu,42,Masculino,Berlim,Alemanha,2788.58,100160.75,763,6,1,1,0,Moderado,2018-09-09,1,public_kaggle_churn_modelling
C000237,15711540,Pacheco,29,Feminino,Paris,Franca,12031.25,0.0,712,2,1,1,1,Moderado,2022-09-07,0,public_kaggle_churn_modelling
C000238,15764866,Synnot,43,Feminino,Berlim,Alemanha,4650.33,116220.5,539,3,3,1,0,Conservador,2021-09-06,1,public_kaggle_churn_modelling
C000239,15794056,Johnston,46,Feminino,Paris,Franca,7420.71,0.0,668,2,3,1,0,Conservador,2022-09-05,1,public_kaggle_churn_modelling
C000240,15795149,Stevens,28,Masculino,Paris,Franca,13567.68,81173.83,703,2,2,0,1,Arrojado,2022-09-04,0,public_kaggle_churn_modelling
C000241,15812009,Grant,38,Masculino,Madrid,Espanha,11354.97,0.0,662,4,2,1,0,Conservador,2020-09-03,0,public_kaggle_churn_modelling
C000242,15651001,Tsao,39,Feminino,Berlim,Alemanha,10337.75,116803.8,725,5,1,1,0,Moderado,2019-09-03,0,public_kaggle_churn_modelling
C000243,15813844,Barnes,37,Masculino,Paris,Franca,6179.9,105961.68,703,8,2,0,1,Arrojado,2016-09-02,0,public_kaggle_churn_modelling
C000244,15596175,McIntosh,67,Masculino,Berlim,Alemanha,3755.92,117411.6,659,6,1,1,1,Moderado,2018-09-01,1,public_kaggle_churn_modelling
C000245,15576269,Madison,34,Masculino,Madrid,Espanha,5169.17,0.0,523,7,2,1,0,Conservador,2017-08-31,0,public_kaggle_churn_modelling
C000246,15797219,Ifesinachi,40,Feminino,Paris,Franca,10996.1,123497.58,635,10,1,1,0,Conservador,2014-08-31,1,public_kaggle_churn_modelling
C000247,15685500,Glazkov,26,Masculino,Berlim,Alemanha,6617.83,152400.51,772,7,2,1,0,Moderado,2017-08-29,0,public_kaggle_churn_modelling
C000248,15599792,Dimauro,26,Feminino,Paris,Franca,16636.55,0.0,545,1,2,1,1,Conservador,2023-08-27,0,public_kaggle_churn_modelling
C000249,15657566,Wieck,24,Masculino,Berlim,Alemanha,13131.44,103097.85,634,8,1,1,1,Moderado,2016-08-27,0,public_kaggle_churn_modelling
C000250,15772423,Liao,54,Masculino,Berlim,Alemanha,11201.73,126418.14,739,8,1,1,0,Conservador,2016-08-26,1,public_kaggle_churn_modelling
C000251,15628112,Hughes,36,Feminino,Berlim,Alemanha,8317.17,77846.9,771,5,1,0,0,Moderado,2019-08-25,0,public_kaggle_churn_modelling
C000252,15753754,Morrison,34,Feminino,Madrid,Espanha,8161.06,0.0,587,1,2,1,1,Conservador,2023-08-23,0,public_kaggle_churn_modelling
C000253,15793726,Matveyeva,79,Feminino,Paris,Franca,14247.42,0.0,681,0,2,0,1,Moderado,2024-08-21,0,public_kaggle_churn_modelling
C000254,15694717,Ku,37,Masculino,Berlim,Alemanha,4796.58,79731.91,544,2,1,1,1,Moderado,2022-08-21,0,public_kaggle_churn_modelling
C000255,15665834,Cheatham,28,Masculino,Madrid,Espanha,14726.12,0.0,696,8,1,0,0,Conservador,2016-08-21,0,public_kaggle_churn_modelling
C000256,15765297,Yao,41,Masculino,Madrid,Espanha,2856.94,0.0,766,0,2,0,1,Moderado,2024-08-18,0,public_kaggle_churn_modelling
C000257,15636684,Kirkland,34,Masculino,Paris,Franca,16553.11,0.0,727,10,2,1,1,Moderado,2014-08-20,0,public_kaggle_churn_modelling
C000258,15592979,Rose,34,Feminino,Berlim,Alemanha,13076.43,37266.67,671,6,2,0,0,Moderado,2018-08-18,0,public_kaggle_churn_modelling
C000259,15750803,Jess,30,Feminino,Paris,Franca,4204.77,127992.25,693,6,1,1,1,Arrojado,2018-08-17,0,public_kaggle_churn_modelling
C000260,15607178,Welch,38,Masculino,Berlim,Alemanha,11672.96,54901.01,850,3,1,1,1,Arrojado,2021-08-15,0,public_kaggle_churn_modelling
C000261,15713853,Ifeajuna,42,Masculino,Berlim,Alemanha,5443.59,108748.08,732,9,2,1,1,Arrojado,2015-08-16,0,public_kaggle_churn_modelling
C000262,15673481,Morton,48,Feminino,Madrid,Espanha,5360.27,99906.19,726,6,1,1,0,Moderado,2018-08-14,0,public_kaggle_churn_modelling
C000263,15686776,Rossi,32,Feminino,Paris,Franca,1246.37,184686.41,557,6,2,1,0,Conservador,2018-08-13,0,public_kaggle_churn_modelling
C000264,15673693,Reppert,26,Feminino,Paris,Franca,9323.27,110654.02,682,0,1,0,1,Arrojado,2024-08-10,0,public_kaggle_churn_modelling
C000265,15700696,Kang,31,Masculino,Madrid,Espanha,1550.52,79019.8,738,9,1,1,1,Arrojado,2015-08-12,0,public_kaggle_churn_modelling
C000266,15813163,Ch'iu,36,Feminino,Madrid,Espanha,10261.42,99240.51,531,9,1,1,0,Conservador,2015-08-11,0,public_kaggle_churn_modelling
C000267,15653857,Wallis,34,Masculino,Paris,Franca,12377.35,0.0,498,2,2,1,1,Conservador,2022-08-08,0,public_kaggle_churn_modelling
C000268,15777076,Clark,36,Masculino,Paris,Franca,1158.19,0.0,651,7,2,1,0,Conservador,2017-08-08,0,public_kaggle_churn_modelling
C000269,15717398,Fielding,39,Feminino,Madrid,Espanha,6771.6,0.0,549,7,1,0,0,Conservador,2017-08-07,1,public_kaggle_churn_modelling
C000270,15799217,Zetticci,35,Feminino,Berlim,Alemanha,13420.98,52436.2,791,7,1,1,0,Moderado,2017-08-06,0,public_kaggle_churn_modelling
C000271,15787071,Dulhunty,41,Masculino,Madrid,Espanha,15966.64,0.0,650,9,2,0,1,Moderado,2015-08-06,0,public_kaggle_churn_modelling
C000272,15619955,Bevington,34,Masculino,Berlim,Alemanha,4046.6,100337.96,733,3,3,1,0,Conservador,2021-08-03,1,public_kaggle_churn_modelling
C000273,15796505,Boyle,34,Feminino,Berlim,Alemanha,15528.31,149297.19,811,1,2,1,1,Arrojado,2023-08-02,0,public_kaggle_churn_modelling
C000274,15725166,Newton,30,Masculino,Paris,Franca,2763.28,0.0,707,8,2,1,0,Conservador,2016-08-02,0,public_kaggle_churn_modelling
C000275,15800116,Bowman,28,Masculino,Berlim,Alemanha,7823.63,145605.44,712,4,1,0,1,Arrojado,2020-07-31,0,public_kaggle_churn_modelling
C000276,15758685,Dubinina,37,Feminino,Madrid,Espanha,9241.61,0.0,706,7,2,1,1,Moderado,2017-07-31,0,public_kaggle_churn_modelling
C000277,15694456,Toscani,62,Masculino,Paris,Franca,1000.0,0.0,756,3,1,1,1,Moderado,2021-07-29,1,public_kaggle_churn_modelling
C000278,15767339,Chiazagomekpere,53,Feminino,Paris,Franca,15832.75,0.0,777,10,2,1,0,Conservador,2014-07-30,0,public_kaggle_churn_modelling
C000279,15683562,Allen,35,Masculino,Paris,Franca,13687.97,84026.86,646,6,1,0,1,Arrojado,2018-07-28,0,public_kaggle_churn_modelling
C000280,15782210,K'ung,46,Masculino,Paris,Franca,12680.65,0.0,714,1,1,1,0,Conservador,2023-07-26,1,public_kaggle_churn_modelling
C000281,15668893,Wilsmore,39,Masculino,Paris,Franca,2829.14,0.0,782,8,2,1,1,Moderado,2016-07-26,0,public_kaggle_churn_modelling
C000282,15669169,Hargreaves,29,Masculino,Madrid,Espanha,5678.66,0.0,775,10,2,1,1,Moderado,2014-07-26,0,public_kaggle_churn_modelling
C000283,15643024,Huang,35,Masculino,Berlim,Alemanha,3937.65,138718.92,479,4,1,1,1,Conservador,2020-07-23,1,public_kaggle_churn_modelling
C000284,15699389,Ch'ien,42,Masculino,Paris,Franca,2157.14,118274.71,807,7,1,1,1,Arrojado,2017-07-23,0,public_kaggle_churn_modelling
C000285,15708608,Wallwork,22,Feminino,Paris,Franca,16052.82,174185.98,799,8,2,0,1,Arrojado,2016-07-22,0,public_kaggle_churn_modelling
C000286,15626144,Chu,40,Masculino,Paris,Franca,2881.45,113208.86,675,7,2,1,0,Moderado,2017-07-21,0,public_kaggle_churn_modelling
C000287,15573112,Kang,29,Masculino,Madrid,Espanha,13435.82,103907.28,602,5,1,1,0,Conservador,2019-07-20,0,public_kaggle_churn_modelling
C000288,15790678,Davidson,32,Feminino,Paris,Franca,8401.36,119023.28,475,8,1,1,0,Conservador,2016-07-19,0,public_kaggle_churn_modelling
C000289,15727556,O'Donnell,26,Feminino,Madrid,Espanha,15141.2,166297.89,744,5,1,1,1,Arrojado,2019-07-18,0,public_kaggle_churn_modelling
C000290,15697307,Nnachetam,34,Masculino,Madrid,Espanha,6589.91,0.0,588,10,2,1,0,Conservador,2014-07-18,0,public_kaggle_churn_modelling
C000291,15652266,Chidiebele,42,Masculino,Berlim,Alemanha,11443.03,63227.0,703,9,1,0,1,Arrojado,2015-07-17,0,public_kaggle_churn_modelling
C000292,15607098,Ahmed,41,Feminino,Madrid,Espanha,16243.9,94521.17,747,5,2,1,0,Moderado,2019-07-15,0,public_kaggle_churn_modelling
C000293,15655774,Booth,27,Masculino,Paris,Franca,4273.79,0.0,583,7,2,1,0,Conservador,2017-07-14,0,public_kaggle_churn_modelling
C000294,15590241,Chuang,34,Feminino,Madrid,Espanha,12533.46,112822.26,750,9,1,0,0,Moderado,2015-07-14,1,public_kaggle_churn_modelling
C000295,15785819,Shao,38,Masculino,Paris,Franca,9374.33,0.0,681,3,2,1,1,Moderado,2021-07-11,0,public_kaggle_churn_modelling
C000296,15723654,Tsao,25,Masculino,Paris,Franca,6138.03,135903.33,773,2,1,1,0,Moderado,2022-07-10,0,public_kaggle_churn_modelling
C000297,15774510,Tien,31,Feminino,Paris,Franca,8886.41,125169.26,714,4,1,1,1,Arrojado,2020-07-09,0,public_kaggle_churn_modelling
C000298,15684173,Chang,44,Feminino,Madrid,Espanha,12987.79,0.0,687,7,3,1,0,Conservador,2017-07-09,1,public_kaggle_churn_modelling
C000299,15650068,Johnson,58,Masculino,Paris,Franca,13549.96,149117.31,511,0,1,1,1,Moderado,2024-07-06,0,public_kaggle_churn_modelling
C000300,15811490,French,33,Masculino,Paris,Franca,8644.82,0.0,627,5,2,1,1,Conservador,2019-07-07,0,public_kaggle_churn_modelling
C000301,15803976,Efremov,31,Feminino,Paris,Franca,13415.86,0.0,694,10,2,1,0,Conservador,2014-07-07,0,public_kaggle_churn_modelling
C000302,15682541,Hartley,36,Feminino,Madrid,Espanha,1288.57,132311.71,616,6,1,0,0,Conservador,2018-07-05,0,public_kaggle_churn_modelling
C000303,15695699,Calabrese,35,Masculino,Paris,Franca,1000.0,0.0,687,8,2,1,0,Conservador,2016-07-04,0,public_kaggle_churn_modelling
C000304,15624188,Chiu,33,Feminino,Paris,Franca,15890.51,0.0,712,6,2,1,1,Moderado,2018-07-03,0,public_kaggle_churn_modelling
C000305,15812191,Brennan,33,Masculino,Paris,Franca,7870.04,118082.89,553,4,1,0,0,Conservador,2020-07-01,0,public_kaggle_churn_modelling
C000306,15636673,Onwuatuegwu,31,Masculino,Paris,Franca,2354.8,119266.69,667,1,1,1,1,Arrojado,2023-06-30,0,public_kaggle_churn_modelling
C000307,15594898,Hewitt,43,Masculino,Paris,Franca,14169.58,0.0,731,2,1,1,1,Conservador,2022-06-29,1,public_kaggle_churn_modelling
C000308,15660211,Shih,35,Masculino,Berlim,Alemanha,2652.02,156847.29,629,7,2,1,0,Conservador,2017-06-29,0,public_kaggle_churn_modelling
C000309,15773972,Balashov,50,Masculino,Paris,Franca,10597.21,137104.47,614,4,1,1,0,Conservador,2020-06-27,1,public_kaggle_churn_modelling
C000310,15746726,Doyle,31,Masculino,Berlim,Alemanha,3744.75,78398.69,438,8,1,1,0,Conservador,2016-06-27,0,public_kaggle_churn_modelling
C000311,15712287,Pokrovskii,80,Feminino,Paris,Franca,15716.92,0.0,652,4,2,1,1,Moderado,2020-06-25,0,public_kaggle_churn_modelling
C000312,15702919,Collins,30,Masculino,Berlim,Alemanha,12092.61,63669.42,729,6,1,1,0,Moderado,2018-06-25,0,public_kaggle_churn_modelling
C000313,15674398,Russo,38,Masculino,Paris,Franca,14288.65,0.0,642,3,2,0,0,Conservador,2021-06-23,0,public_kaggle_churn_modelling
C000314,15797960,Skinner,59,Feminino,Berlim,Alemanha,15235.21,135296.33,806,0,1,1,0,Moderado,2024-06-21,0,public_kaggle_churn_modelling
C000315,15631868,Robertson,36,Masculino,Madrid,Espanha,7267.78,153804.44,744,2,1,1,1,Arrojado,2022-06-21,0,public_kaggle_churn_modelling
C000316,15581539,Atkinson,37,Masculino,Madrid,Espanha,4764.61,0.0,474,3,2,0,0,Conservador,2021-06-20,0,public_kaggle_churn_modelling
C000317,15662736,Doyle,49,Masculino,Paris,Franca,10045.07,147069.78,559,2,1,1,0,Conservador,2022-06-19,1,public_kaggle_churn_modelling
C000318,15666252,Ritchie,42,Masculino,Madrid,Espanha,2392.86,0.0,706,9,2,1,1,Moderado,2015-06-20,0,public_kaggle_churn_modelling
C000319,15677512,McEncroe,22,Feminino,Madrid,Espanha,7118.86,0.0,628,3,1,1,0,Conservador,2021-06-17,0,public_kaggle_churn_modelling
C000320,15626114,Pearson,24,Masculino,Paris,Franca,3847.56,95741.75,429,4,1,1,0,Conservador,2020-06-16,0,public_kaggle_churn_modelling
C000321,15810834,Gordon,57,Feminino,Madrid,Espanha,5370.7,145965.33,525,2,1,1,1,Moderado,2022-06-15,0,public_kaggle_churn_modelling
C000322,15678910,Ts'ai,30,Feminino,Paris,Franca,1356.58,141441.75,680,8,1,1,1,Arrojado,2016-06-15,0,public_kaggle_churn_modelling
C000323,15694408,Lung,40,Masculino,Paris,Franca,15237.95,139290.41,749,1,1,1,0,Moderado,2023-06-13,1,public_kaggle_churn_modelling
C000324,15585215,Yuan,31,Feminino,Paris,Franca,4200.39,0.0,763,4,2,0,0,Conservador,2020-06-12,0,public_kaggle_churn_modelling
C000325,15682757,Pardey,30,Masculino,Paris,Franca,8970.02,0.0,734,3,2,1,0,Conservador,2021-06-11,0,public_kaggle_churn_modelling
C000326,15736601,Tai,35,Masculino,Paris,Franca,11177.72,144428.87,716,4,1,1,0,Moderado,2020-06-10,0,public_kaggle_churn_modelling
C000327,15601848,Scott,35,Masculino,Paris,Franca,8623.39,0.0,594,2,2,1,0,Conservador,2022-06-09,0,public_kaggle_churn_modelling
C000328,15736008,Hunter,46,Feminino,Paris,Franca,9063.42,95441.27,644,9,1,1,0,Conservador,2015-06-10,1,public_kaggle_churn_modelling
C000329,15669064,Mazzanti,35,Masculino,Berlim,Alemanha,14917.69,144848.74,671,1,1,1,1,Arrojado,2023-06-07,0,public_kaggle_churn_modelling
C000330,15624528,L?,26,Masculino,Berlim,Alemanha,7928.76,116244.14,664,7,2,1,1,Arrojado,2017-06-07,0,public_kaggle_churn_modelling
C000331,15598493,Beach,50,Masculino,Paris,Franca,6011.95,0.0,656,7,2,0,1,Moderado,2017-06-06,0,public_kaggle_churn_modelling
C000332,15601274,Hsieh,40,Feminino,Madrid,Espanha,1596.91,146502.07,667,1,1,1,0,Moderado,2023-06-04,0,public_kaggle_churn_modelling
C000333,15702669,Faulkner,44,Masculino,Berlim,Alemanha,12056.68,117028.6,663,2,2,0,1,Arrojado,2022-06-03,0,public_kaggle_churn_modelling
C000334,15728669,Knowles,30,Feminino,Berlim,Alemanha,14814.34,112013.81,584,8,1,1,0,Conservador,2016-06-03,1,public_kaggle_churn_modelling
C000335,15742668,Day,37,Feminino,Madrid,Espanha,1000.0,108269.37,626,6,1,1,0,Conservador,2018-06-02,0,public_kaggle_churn_modelling
C000336,15697441,Hsueh,29,Masculino,Paris,Franca,9735.71,182123.79,485,7,1,1,0,Conservador,2017-06-01,1,public_kaggle_churn_modelling
C000337,15740476,Tsao,32,Feminino,Berlim,Alemanha,14554.38,150923.74,659,3,2,0,1,Arrojado,2021-05-30,0,public_kaggle_churn_modelling
C000338,15648064,Kennedy,33,Masculino,Paris,Franca,1000.0,0.0,649,2,2,1,0,Conservador,2022-05-29,0,public_kaggle_churn_modelling
C000339,15636624,Nwabugwu,39,Feminino,Madrid,Espanha,1175.82,165272.13,805,5,1,1,0,Moderado,2019-05-29,1,public_kaggle_churn_modelling
